session_id,pid,session_index,first_session,no_started_or_resumed_job,log_duration_minutes,log_gap_days,log_jobs_started,log_jobs_resumed,log_tasks_completed,purchase_any,job_completion_ratio_capped,job_exit_ratio_capped,progression_gain,mode_diversity
p6287_s0007,p6287,7,0,0,3.9905260669160896,2.741877418739465,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p6287_s0008,p6287,8,0,0,4.566602592838833,2.7535191595194304,1.0986122886681098,0.6931471805599453,1.3862943611198906,1,1.0,1.0,1.0,1
p6287_s0009,p6287,9,0,0,4.038361927471164,0.1967425357897821,1.3862943611198906,0.0,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p6287_s0010,p6287,10,0,0,4.998225274019575,0.025933937581905663,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p6287_s0011,p6287,11,0,0,3.868767496757189,2.6866247763006537,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.4417661,1
p6287_s0012,p6287,12,0,0,5.3223593610282744,3.3648283085922257,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p6287_s0013,p6287,13,0,0,3.2386784521643803,1.2195624572950117,0.6931471805599453,0.0,0.0,1,0.0,1.0,0.0,1
p6288_s0001,p6288,1,1,0,3.896232319521822,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p6288_s0002,p6288,2,0,0,1.9070703157390494,1.415327697208893,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.05119446,1
p6288_s0003,p6288,3,0,0,1.6389967146756448,0.03702590960949112,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.00937164,1
p6288_s0004,p6288,4,0,0,3.893179917626666,0.0001388792447200399,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p6289_s0001,p6289,1,1,0,1.0355541527009728,0.0,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p629_s0001,p629,1,1,0,4.163041093508336,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p629_s0002,p629,2,0,0,1.2237754316221157,0.02602415568422908,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.00358921,1
p629_s0003,p629,3,0,0,2.894068619777491,0.000266168277784635,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p629_s0004,p629,4,0,0,6.16429677788082,0.47264770005209605,1.6094379124341003,0.6931471805599453,2.5649493574615367,1,0.8,1.0,1.0,1
p629_s0005,p629,5,0,0,5.827326660747656,1.2972670646404159,2.302585092994046,0.6931471805599453,2.302585092994046,1,0.9,1.0,1.0,1
p629_s0006,p629,6,0,0,5.874696621053467,0.7043229245707234,1.9459101490553132,0.6931471805599453,1.9459101490553132,1,0.8571428571428571,1.0,1.0,1
p629_s0007,p629,7,0,0,4.649984201777884,2.2680715245724006,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p629_s0008,p629,8,0,1,0.32449604557449724,2.7243882279308997,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p629_s0009,p629,9,0,1,0.7884573603642702,2.046998157682577,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p629_s0010,p629,10,0,0,2.9338568698359038,3.0570004790756706,0.0,0.6931471805599453,0.0,1,0.0,1.0,0.18332384,1
p629_s0011,p629,11,0,0,3.6059506411980164,1.3924443923310896,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p6290_s0001,p6290,1,1,0,4.088214701846564,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0,0.6666666666666666,1.0,1.0,1
p6290_s0002,p6290,2,0,0,3.6913763343125234,4.097970503691955,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.29084917,1
p6290_s0003,p6290,3,0,0,6.106688756202698,1.0155996401035463,1.6094379124341003,0.6931471805599453,1.3862943611198906,1,0.6,1.0,1.0,1
p6291_s0001,p6291,1,1,0,2.5877640352277083,0.0,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p6291_s0002,p6291,2,0,1,0.8823891801984737,2.938541383696506,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p6291_s0003,p6291,3,0,0,2.0562582062241788,1.7520199486779808,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6291_s0004,p6291,4,0,0,4.390118804571218,0.00030088065680099397,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,1.0,1.0,1.0,1
p6292_s0001,p6292,1,1,0,1.8562979903656263,0.0,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6292_s0002,p6292,2,0,1,0.2876820724517809,2.641281210777544,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p6294_s0001,p6294,1,1,0,6.3405976645004,0.0,2.1972245773362196,0.0,2.70805020110221,1,0.875,1.0,1.0,1
p6294_s0002,p6294,2,0,0,4.734588966738989,3.8888335102757163,1.3862943611198906,0.6931471805599453,1.0986122886681098,1,0.5,1.0,1.0,2
p6294_s0003,p6294,3,0,0,3.284039150774614,3.7080796509838883,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p6294_s0004,p6294,4,0,0,2.995732273553991,3.8746403057963485,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6294_s0005,p6294,5,0,0,5.440250862436703,1.951243125645265,1.3862943611198906,0.6931471805599453,1.6094379124341003,1,1.0,1.0,1.0,1
p6294_s0006,p6294,6,0,0,4.984063138493257,0.5589078654597542,1.791759469228055,0.0,1.6094379124341003,0,0.8,1.0,1.0,1
p6294_s0007,p6294,7,0,0,5.71795928489141,1.3567266757370393,1.6094379124341003,0.6931471805599453,1.6094379124341003,1,0.8,1.0,1.0,1
p6294_s0008,p6294,8,0,0,5.812188348499988,1.311836434576881,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,0.57119992,2
p6294_s0009,p6294,9,0,0,5.8122880394581005,1.0025363836722991,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p6294_s0010,p6294,10,0,0,5.6307337703399885,1.0456484964618518,1.6094379124341003,0.6931471805599453,1.6094379124341003,1,0.8,1.0,1.0,1
p6294_s0011,p6294,11,0,0,6.151242222800372,0.5520741939565728,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p6294_s0012,p6294,12,0,0,5.979391965873713,3.566489468574831,1.6094379124341003,0.6931471805599453,1.6094379124341003,1,0.8,1.0,1.0,1
p6295_s0001,p6295,1,1,0,4.434184138857883,0.0,1.6094379124341003,0.0,1.3862943611198906,1,0.75,1.0,1.0,1
p6295_s0002,p6295,2,0,0,4.694401319716034,1.376170953947288,1.0986122886681098,1.0986122886681098,0.6931471805599453,1,0.25,1.0,1.0,2
p6296_s0001,p6296,1,1,0,2.3561258599220753,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p6296_s0002,p6296,2,0,0,1.9832976811269336,3.4370157678756343,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.1130564499999999,1
p6297_s0001,p6297,1,1,0,3.948354934675536,0.0,1.3862943611198906,0.0,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p6297_s0002,p6297,2,0,0,2.4821250068261236,0.0650158377594212,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p6297_s0003,p6297,3,0,0,2.9347430019275613,0.04862480658327589,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.35063583,1
p6297_s0004,p6297,4,0,0,3.2902658209548736,0.14515197936355742,0.6931471805599453,0.6931471805599453,1.9459101490553132,1,0.5,1.0,1.0,1
p6297_s0005,p6297,5,0,0,4.68552053864175,0.5413480931385127,1.0986122886681098,1.0986122886681098,1.791759469228055,0,0.5,1.0,1.0,1
p6297_s0006,p6297,6,0,0,3.9531649487593215,0.004169536131109708,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p6297_s0007,p6297,7,0,0,4.300680995219929,0.01853094032309233,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p6297_s0008,p6297,8,0,0,2.412933150162911,0.006908948525640718,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p6297_s0009,p6297,9,0,0,3.8103593516516456,0.5548557998972076,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p6297_s0010,p6297,10,0,0,3.2255203675868693,0.04161057239986159,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.40263157,1
p6297_s0011,p6297,11,0,0,2.608843551018762,0.013096732538166298,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.2324798999999999,1
p6297_s0012,p6297,12,0,0,3.619886582626985,0.029468902479718218,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p6297_s0013,p6297,13,0,0,0.8544153281560676,0.05393563366563817,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.006458037,1
p6297_s0014,p6297,14,0,0,4.166923588355547,0.44993230265869,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p6297_s0015,p6297,15,0,0,1.3566938913436,0.03678050536053503,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0266540599999999,1
p6297_s0016,p6297,16,0,0,3.42045519826657,0.12736659592044092,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.2972008,1
p6297_s0017,p6297,17,0,0,3.4939791151131216,0.004008160286418058,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6297_s0018,p6297,18,0,0,1.0296194171811581,4.83221796790265,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6298_s0001,p6298,1,1,0,3.9049983904911816,0.0,1.3862943611198906,0.0,1.3862943611198906,0,1.0,1.0,1.0,1
p6298_s0002,p6298,2,0,0,4.9729334269122445,0.9638588092115717,1.3862943611198906,0.0,2.4849066497880004,1,1.0,1.0,1.0,1
p6298_s0003,p6298,3,0,0,4.115235921253477,0.21569924442497326,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6298_s0004,p6298,4,0,0,3.8907993689765195,0.6333504855933969,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p6298_s0005,p6298,5,0,0,4.404888303817144,0.5683473975086593,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p6298_s0006,p6298,6,0,0,4.422848629194137,2.2687733361372637,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p6298_s0007,p6298,7,0,0,5.089754498548855,3.1917467859521014,2.0794415416798357,0.0,2.0794415416798357,1,1.0,1.0,1.0,1
p6298_s0008,p6298,8,0,0,4.212127597878484,3.2084166886696175,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p6298_s0009,p6298,9,0,0,4.554578399872031,3.337411252304008,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p6298_s0010,p6298,10,0,0,4.005209720154264,3.662608259702436,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p6298_s0011,p6298,11,0,0,3.9566776459685773,1.3506012150755797,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6298_s0012,p6298,12,0,0,4.031877967236425,1.075736889685223,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p6298_s0013,p6298,13,0,0,4.298645025734831,0.5356469543591075,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p6298_s0014,p6298,14,0,0,3.580737295494233,0.3714358343555484,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,0.0,2
p6298_s0015,p6298,15,0,0,4.396709971584442,1.058497348652644,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6298_s0016,p6298,16,0,0,3.9661954843165392,1.3857589168692739,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6298_s0017,p6298,17,0,0,4.701086242817918,0.4687224269119801,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.74417457,1
p6298_s0018,p6298,18,0,0,3.937365813099941,2.273346980066927,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6298_s0019,p6298,19,0,0,4.748259918455925,1.4981286681642396,1.6094379124341003,0.0,1.6094379124341003,1,1.0,1.0,1.0,1
p6298_s0020,p6298,20,0,1,0.7808527609790508,2.2502971520628017,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p6299_s0001,p6299,1,1,0,3.9874396447129,0.0,1.3862943611198906,0.0,1.3862943611198906,0,1.0,1.0,1.0,1
p6299_s0002,p6299,2,0,0,4.386392092183521,0.008711940602021502,1.0986122886681098,0.0,2.302585092994046,0,0.5,1.0,1.0,1
p6299_s0003,p6299,3,0,0,4.130354999745133,0.6671049887155519,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p6299_s0004,p6299,4,0,0,3.48584485572244,0.6567701056175776,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.2544773,1
p6299_s0005,p6299,5,0,0,3.7301013686555184,0.09356201966578269,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.1869807,1
p6299_s0006,p6299,6,0,0,2.580216829592325,0.1785625716409969,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.1787558,1
p6299_s0007,p6299,7,0,0,2.752598577363279,0.07787154899458452,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.22285,1
p6299_s0008,p6299,8,0,0,4.190916571846848,0.6028602427533991,1.3862943611198906,0.0,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p6299_s0009,p6299,9,0,0,2.52038103798166,0.006552559091689239,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.08751044,1
p6299_s0010,p6299,10,0,0,5.792607021673928,0.5818340552391218,1.6094379124341003,0.6931471805599453,1.6094379124341003,0,0.8,1.0,1.0,1
p63_s0001,p63,1,1,0,3.580737295494233,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p630_s0001,p630,1,1,0,4.880020279624494,0.0,1.6094379124341003,0.0,1.3862943611198906,0,0.75,1.0,1.0,1
p630_s0002,p630,2,0,0,4.98292145552874,0.15764654628631986,0.6931471805599453,0.6931471805599453,2.302585092994046,0,0.5,1.0,1.0,1
p630_s0003,p630,3,0,0,5.113392423883967,0.6695017625254651,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,1.0,1.0,1.0,1
p630_s0004,p630,4,0,0,4.0178833961276235,0.3680212105444534,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p630_s0005,p630,5,0,0,5.331349095593229,0.00028930999767824207,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p630_s0006,p630,6,0,0,5.028911702846969,0.5829007771747763,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p630_s0007,p630,7,0,0,6.203513446416578,0.0002545972170074833,2.0794415416798357,0.6931471805599453,2.1972245773362196,0,1.0,1.0,1.0,1
p630_s0008,p630,8,0,0,4.188644130520502,0.4292162960653557,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p630_s0009,p630,9,0,0,2.9932291433358724,0.27331723769307564,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6300_s0001,p6300,1,1,0,2.624668592163159,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6301_s0001,p6301,1,1,0,4.401011934584962,0.0,1.3862943611198906,0.0,1.3862943611198906,0,1.0,1.0,1.0,1
p6301_s0002,p6301,2,0,0,5.174359053050997,0.0787812285825701,1.0986122886681098,0.0,0.6931471805599453,1,0.5,1.0,1.0,1
p6301_s0003,p6301,3,0,0,3.975936331171799,0.02663291507397764,0.6931471805599453,0.6931471805599453,2.3978952727983707,0,1.0,1.0,1.0,1
p6301_s0004,p6301,4,0,0,4.9867978712824,0.8332160404043876,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p6301_s0005,p6301,5,0,0,4.783316371371566,0.28237286462834693,1.3862943611198906,0.0,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p6301_s0006,p6301,6,0,0,4.751432692966343,0.025527855367238072,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.994432771,1
p6301_s0007,p6301,7,0,0,5.02989311070067,0.43072967393437495,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6301_s0008,p6301,8,0,0,4.4790399088438795,0.8766254754817236,1.9459101490553132,0.0,1.9459101490553132,0,1.0,1.0,1.0,1
p6301_s0009,p6301,9,0,1,0.3001045924503381,0.1161665034344855,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p6302_s0001,p6302,1,1,0,3.765454618340009,0.0,1.0986122886681098,0.0,0.6931471805599453,1,0.5,1.0,1.0,1
p6302_s0002,p6302,2,0,1,0.0165293019512105,0.15016457123865357,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p6302_s0003,p6302,3,0,0,0.540384426007535,3.7676588106766116,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.00318346,1
p6303_s0001,p6303,1,1,0,5.434885809330056,0.0,1.791759469228055,0.0,1.6094379124341003,1,0.8,1.0,1.0,1
p6303_s0002,p6303,2,0,0,5.995041475598325,0.3643295999414687,1.9459101490553132,0.6931471805599453,2.70805020110221,1,0.8571428571428571,1.0,1.0,1
p6303_s0003,p6303,3,0,0,3.9457801022262795,0.07790366942478699,1.3862943611198906,0.6931471805599453,1.3862943611198906,1,0.75,0.75,1.0,1
p6303_s0004,p6303,4,0,0,6.3405976645004,0.6192751136268317,2.1972245773362196,0.6931471805599453,2.1972245773362196,1,0.8888888888888888,1.0,1.0,1
p6303_s0005,p6303,5,0,0,5.820527935180591,0.8211046184473529,1.6094379124341003,0.6931471805599453,1.791759469228055,1,1.0,1.0,1.0,1
p6303_s0006,p6303,6,0,0,4.6213715653261,1.0192107719926213,1.6094379124341003,1.0986122886681098,1.3862943611198906,1,0.5,1.0,1.0,1
p6303_s0007,p6303,7,0,0,6.122638997658788,0.2313413389260309,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p6303_s0008,p6303,8,0,0,5.661164887542528,0.6069435580568844,1.791759469228055,0.6931471805599453,1.9459101490553132,1,1.0,1.0,1.0,1
p6303_s0009,p6303,9,0,0,4.5924226131655885,0.2628716143762363,1.0986122886681098,0.0,0.6931471805599453,1,0.5,1.0,1.0,1
p6303_s0010,p6303,10,0,0,5.872681011118015,0.27195135201242054,0.0,0.6931471805599453,0.6931471805599453,1,1.0,0.0,0.80733573,1
p6304_s0001,p6304,1,1,0,1.589235205116581,0.0,0.6931471805599453,0.0,0.0,0,0.0,0.0,0.0,1
p6304_s0002,p6304,2,0,0,1.2622417124499117,0.0006016708116619515,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.035377318,1
p6304_s0003,p6304,3,0,0,1.612765702526775,0.003685330449525755,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.1135133,1
p6304_s0004,p6304,4,0,0,4.224153758282236,0.05904385236131806,1.3862943611198906,0.6931471805599453,1.3862943611198906,1,0.75,1.0,1.0,1
p6304_s0005,p6304,5,0,0,1.0236492501946544,2.330064018940888,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.00238006,1
p6304_s0006,p6304,6,0,0,3.4111477125153233,0.001931004780012043,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.52060938,1
p6305_s0001,p6305,1,1,0,4.145248892083869,0.0,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p6306_s0001,p6306,1,1,0,4.177203812533413,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p6306_s0002,p6306,2,0,0,3.3446270301737613,0.47537114278158843,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p6306_s0003,p6306,3,0,0,4.198454295978275,0.09660353497901576,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,1.0,1
p6306_s0004,p6306,4,0,0,5.081714875777208,0.9959658506276405,0.6931471805599453,0.0,2.302585092994046,0,1.0,1.0,0.994127607,1
p6306_s0005,p6306,5,0,0,3.4483989831464497,0.18459520466449472,0.6931471805599453,0.0,0.0,1,0.0,1.0,0.0,1
p6306_s0006,p6306,6,0,0,4.67873038909612,1.0876652421230428,1.0986122886681098,0.6931471805599453,1.3862943611198906,1,1.0,1.0,1.0,1
p6306_s0007,p6306,7,0,0,4.0389492990005325,0.6569861337020686,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6306_s0008,p6306,8,0,0,3.9569963710708773,0.17076779993639302,0.6931471805599453,0.0,0.0,1,0.0,1.0,0.0,1
p6306_s0009,p6306,9,0,0,4.442062848117941,0.6590360762783093,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.51686692,1
p6306_s0010,p6306,10,0,0,4.9037921984782065,0.4969731756573537,1.3862943611198906,0.0,1.3862943611198906,0,1.0,1.0,1.0,1
p6306_s0011,p6306,11,0,0,3.9774985873870574,1.0809534266789909,1.3862943611198906,0.0,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p6306_s0012,p6306,12,0,0,3.416085994155906,0.045953251519096294,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.6197306,1
p6306_s0013,p6306,13,0,0,4.190916571846848,1.315700506361922,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0014,p6306,14,0,0,2.7870667414204346,0.010408605000778701,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.38078594,1
p6306_s0015,p6306,15,0,0,2.6366735382599824,1.0820797716911548,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0016,p6306,16,0,0,4.167181886174367,0.08938991177244826,0.6931471805599453,0.6931471805599453,1.0986122886681098,1,1.0,1.0,1.0,1
p6306_s0017,p6306,17,0,0,4.801422041833985,0.6921455216597172,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6306_s0018,p6306,18,0,0,3.7845683500750313,0.6657676570571507,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6306_s0019,p6306,19,0,0,4.064171682584731,0.6604242922251866,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0020,p6306,20,0,0,5.163070217140011,1.0408899903850106,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.50825992,1
p6306_s0021,p6306,21,0,0,4.644070334945648,0.5064898489755366,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.2769195,1
p6306_s0022,p6306,22,0,0,5.1280231899668,0.9835772100281516,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6306_s0023,p6306,23,0,0,3.017167554274056,0.47060385416730405,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0024,p6306,24,0,0,3.539025087457483,0.6486412288104667,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.2413469999999999,1
p6306_s0025,p6306,25,0,0,4.062739222806769,0.3860887788229632,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.3546493,1
p6306_s0026,p6306,26,0,0,2.9159673050851285,0.16665158201742158,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.2498780499999999,1
p6306_s0027,p6306,27,0,0,4.370712874773608,0.8477045237202065,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0028,p6306,28,0,0,4.090448091942977,0.5413682999893094,0.0,0.6931471805599453,0.6931471805599453,1,1.0,1.0,0.3858247,1
p6306_s0029,p6306,29,0,0,4.6520537718869415,0.605870616896286,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0030,p6306,30,0,0,4.869199729774643,0.10837679544218255,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.5901774799999999,1
p6306_s0031,p6306,31,0,0,3.3504887116700925,1.9025134003484072,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0032,p6306,32,0,0,3.9512437185814275,0.6414030048135746,0.0,0.6931471805599453,0.6931471805599453,1,1.0,1.0,0.5408564,1
p6306_s0033,p6306,33,0,0,4.332705079341171,0.9913767308946483,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6306_s0034,p6306,34,0,0,5.911654451267104,1.8555399629734062,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0035,p6306,35,0,0,3.2983029584995225,0.7042656957067578,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.08162225,1
p6306_s0036,p6306,36,0,0,4.429824242930562,1.7257837017548363,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.3439957999999999,1
p6306_s0037,p6306,37,0,0,4.795928277158146,1.4174447359434148,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0038,p6306,38,0,0,3.4724839169862305,0.6277749786737966,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.122842115,1
p6306_s0039,p6306,39,0,0,4.100437076221258,0.4903110764482121,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.13587813,1
p6306_s0040,p6306,40,0,0,5.408142899165021,0.11385558020366329,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.3655535,1
p6306_s0041,p6306,41,0,0,2.752598577363279,0.5233098702544906,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0346011499999999,1
p6306_s0042,p6306,42,0,0,4.01878254199968,0.1093732870440839,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.12018165,1
p6306_s0043,p6306,43,0,0,3.91468612284763,0.02809692875934393,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0814082,1
p6306_s0044,p6306,44,0,0,3.388899853851749,0.5746021358984302,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.0535702999999999,1
p6306_s0045,p6306,45,0,0,6.3405976645004,2.122423701362418,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0046,p6306,46,0,0,4.421047007247509,0.8693398474145111,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.3584124999999999,1
p6306_s0047,p6306,47,0,0,3.7127587279038794,0.5003613414179321,0.0,0.6931471805599453,0.6931471805599453,1,1.0,1.0,0.4302683,1
p6306_s0048,p6306,48,0,0,3.214867803470662,0.22119721398352707,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0049,p6306,49,0,0,4.116595171156921,0.17351553624572036,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.7172714499999999,1
p6306_s0050,p6306,50,0,0,3.473001113791139,0.5196339386306515,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p6306_s0051,p6306,51,0,0,3.7947398448134138,0.1982530024690835,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p6306_s0052,p6306,52,0,0,4.087375892906008,0.37785756450292274,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p6306_s0053,p6306,53,0,0,4.408749704814635,0.12154139626163045,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.54059657,1
