pid,transition_index_from_prev,from_session_id,to_session_id,from_state,to_state,transition_gap_days,is_update_window_2023_01_31_to_2023_02_07,is_minimal_cluster_purchase_anomaly
p4975,20,p4975_s0021,p4975_s0022,2,1,2.9332060185185185,False,False
p4975,21,p4975_s0022,p4975_s0023,1,4,20.98578703703704,False,False
p4976,0,p4976_s0001,p4976_s0002,0,1,0.525162037037037,False,False
p4976,1,p4976_s0002,p4976_s0003,1,3,0.3125,False,False
p4976,2,p4976_s0003,p4976_s0004,3,1,0.5704282407407407,False,False
p4976,3,p4976_s0004,p4976_s0005,1,1,0.26472222222222225,False,False
p4976,4,p4976_s0005,p4976_s0006,1,2,0.6630092592592592,False,False
p4976,5,p4976_s0006,p4976_s0007,2,2,0.13873842592592592,False,False
p4976,6,p4976_s0007,p4976_s0008,2,1,0.7933796296296296,False,False
p4976,7,p4976_s0008,p4976_s0009,1,4,14.731493055555555,False,False
p4977,0,p4977_s0001,p4977_s0002,4,2,0.00015046296296296297,False,False
p4978,0,p4978_s0001,p4978_s0002,0,1,0.35583333333333333,False,False
p4978,1,p4978_s0002,p4978_s0003,1,1,0.9978125,False,False
p4978,2,p4978_s0003,p4978_s0004,1,2,0.2740162037037037,False,False
p4978,3,p4978_s0004,p4978_s0005,2,2,2.1274421296296295,False,False
p4978,4,p4978_s0005,p4978_s0006,2,1,1.6315277777777777,False,False
p4978,5,p4978_s0006,p4978_s0007,1,1,2.5673032407407406,False,False
p4978,6,p4978_s0007,p4978_s0008,1,2,0.5261574074074075,False,False
p4978,7,p4978_s0008,p4978_s0009,2,1,53.29900462962963,False,False
p4979,0,p4979_s0001,p4979_s0002,0,1,11.915335648148147,False,False
p4979,1,p4979_s0002,p4979_s0003,1,2,0.6916203703703704,False,False
p498,0,p498_s0001,p498_s0002,0,1,1.0006828703703703,False,False
p498,1,p498_s0002,p498_s0003,1,1,0.8585763888888889,False,False
p498,2,p498_s0003,p498_s0004,1,2,1.4612847222222223,False,False
p498,3,p498_s0004,p498_s0005,2,1,3.9731944444444443,False,False
p498,4,p498_s0005,p498_s0006,1,2,0.4181712962962963,False,False
p498,5,p498_s0006,p498_s0007,2,1,0.0003587962962962963,False,False
p4980,0,p4980_s0001,p4980_s0002,0,0,0.6574652777777777,False,False
p4980,1,p4980_s0002,p4980_s0003,0,1,2.0915393518518517,False,False
p4980,2,p4980_s0003,p4980_s0004,1,0,0.9357060185185185,False,False
p4980,3,p4980_s0004,p4980_s0005,0,1,4.073877314814815,False,False
p4980,4,p4980_s0005,p4980_s0006,1,2,0.04384259259259259,False,False
p4980,5,p4980_s0006,p4980_s0007,2,1,0.8535763888888889,False,False
p4980,6,p4980_s0007,p4980_s0008,1,2,0.8791666666666667,False,False
p4980,7,p4980_s0008,p4980_s0009,2,2,0.8390393518518519,False,False
p4980,8,p4980_s0009,p4980_s0010,2,2,2.0441087962962965,False,False
p4980,9,p4980_s0010,p4980_s0011,2,1,5.953460648148148,False,False
p4980,10,p4980_s0011,p4980_s0012,1,2,16.084270833333335,False,False
p4980,11,p4980_s0012,p4980_s0013,2,2,0.5834606481481481,False,False
p4980,12,p4980_s0013,p4980_s0014,2,1,28.965902777777778,False,False
p4980,13,p4980_s0014,p4980_s0015,1,1,27.143136574074074,False,False
p4980,14,p4980_s0015,p4980_s0016,1,4,74.12701388888888,False,False
p4980,15,p4980_s0016,p4980_s0017,4,4,0.00020833333333333335,True,False
p4982,0,p4982_s0001,p4982_s0002,0,1,0.11188657407407407,True,False
p4982,1,p4982_s0002,p4982_s0003,1,1,0.3738194444444444,True,False
p4982,2,p4982_s0003,p4982_s0004,1,2,0.5151157407407407,True,False
p4982,3,p4982_s0004,p4982_s0005,2,1,0.10876157407407408,True,False
p4982,4,p4982_s0005,p4982_s0006,1,1,2.024675925925926,True,False
p4982,5,p4982_s0006,p4982_s0007,1,1,0.5355092592592593,True,False
p4982,6,p4982_s0007,p4982_s0008,1,2,0.25961805555555556,True,False
p4982,7,p4982_s0008,p4982_s0009,2,2,0.24487268518518518,True,False
p4983,0,p4983_s0001,p4983_s0002,0,1,0.08487268518518519,True,False
p4983,1,p4983_s0002,p4983_s0003,1,2,0.0010300925925925926,True,False
p4983,2,p4983_s0003,p4983_s0004,2,2,18.954398148148147,True,False
p4983,3,p4983_s0004,p4983_s0005,2,2,0.6635069444444445,False,False
p4983,4,p4983_s0005,p4983_s0006,2,1,0.001712962962962963,False,False
p4983,5,p4983_s0006,p4983_s0007,1,1,0.08978009259259259,False,False
p4983,6,p4983_s0007,p4983_s0008,1,1,0.02505787037037037,False,False
p4983,7,p4983_s0008,p4983_s0009,1,1,0.8278472222222222,False,False
p4984,0,p4984_s0001,p4984_s0002,0,4,14.089525462962962,False,False
p4984,1,p4984_s0002,p4984_s0003,4,2,0.0038657407407407408,False,False
p4985,0,p4985_s0001,p4985_s0002,0,3,0.7942361111111111,False,False
p4985,1,p4985_s0002,p4985_s0003,3,1,2.4569675925925925,False,False
p4985,2,p4985_s0003,p4985_s0004,1,1,8.12630787037037,False,False
p4985,3,p4985_s0004,p4985_s0005,1,1,0.0580787037037037,False,False
p4985,4,p4985_s0005,p4985_s0006,1,1,0.7977199074074074,False,False
p4985,5,p4985_s0006,p4985_s0007,1,1,0.07128472222222222,False,False
p4985,6,p4985_s0007,p4985_s0008,1,3,0.4032523148148148,False,False
p4985,7,p4985_s0008,p4985_s0009,3,2,0.4594560185185185,False,False
p4985,8,p4985_s0009,p4985_s0010,2,1,1.5097569444444445,False,False
p4985,9,p4985_s0010,p4985_s0011,1,2,4.588854166666667,False,False
p4985,10,p4985_s0011,p4985_s0012,2,2,21.12664351851852,False,False
p4985,11,p4985_s0012,p4985_s0013,2,1,16.316550925925927,False,False
p4985,12,p4985_s0013,p4985_s0014,1,1,0.31255787037037036,False,False
p4985,13,p4985_s0014,p4985_s0015,1,3,1.0602083333333334,False,False
p4985,14,p4985_s0015,p4985_s0016,3,1,7.338726851851852,False,False
p4985,15,p4985_s0016,p4985_s0017,1,2,99.48091435185185,False,False
p4987,0,p4987_s0001,p4987_s0002,0,3,1.0241435185185186,False,False
p4987,1,p4987_s0002,p4987_s0003,3,1,0.5809027777777778,False,False
p4987,2,p4987_s0003,p4987_s0004,1,1,2.257349537037037,False,False
p4987,3,p4987_s0004,p4987_s0005,1,2,1.8227083333333334,False,False
p4987,4,p4987_s0005,p4987_s0006,2,1,5.110775462962963,False,False
p4987,5,p4987_s0006,p4987_s0007,1,1,0.955462962962963,False,False
p4987,6,p4987_s0007,p4987_s0008,1,1,1.7363541666666666,False,False
p4987,7,p4987_s0008,p4987_s0009,1,1,17.083796296296295,False,False
p4987,8,p4987_s0009,p4987_s0010,1,1,11.849050925925926,False,False
p4987,9,p4987_s0010,p4987_s0011,1,1,13.122650462962962,False,False
p4987,10,p4987_s0011,p4987_s0012,1,2,3.860821759259259,False,False
p4987,11,p4987_s0012,p4987_s0013,2,3,0.054282407407407404,False,False
p4987,12,p4987_s0013,p4987_s0014,3,1,0.7722800925925926,False,False
p4987,13,p4987_s0014,p4987_s0015,1,3,1.073773148148148,False,False
p4987,14,p4987_s0015,p4987_s0016,3,1,1.7506597222222222,False,False
p4987,15,p4987_s0016,p4987_s0017,1,1,15.800648148148149,False,False
p4987,16,p4987_s0017,p4987_s0018,1,2,0.573113425925926,False,False
p4987,17,p4987_s0018,p4987_s0019,2,2,14.870891203703703,False,False
p4987,18,p4987_s0019,p4987_s0020,2,2,27.072766203703704,False,False
p4988,0,p4988_s0001,p4988_s0002,0,2,0.020185185185185184,True,False
p4988,1,p4988_s0002,p4988_s0003,2,1,2.9274537037037036,True,False
p4988,2,p4988_s0003,p4988_s0004,1,1,0.6540856481481482,True,False
p4988,3,p4988_s0004,p4988_s0005,1,1,0.16157407407407406,True,False
p4988,4,p4988_s0005,p4988_s0006,1,1,0.8891550925925926,True,False
p4988,5,p4988_s0006,p4988_s0007,1,4,0.0042824074074074075,True,False
p4989,0,p4989_s0001,p4989_s0002,0,1,0.06790509259259259,False,False
p4989,1,p4989_s0002,p4989_s0003,1,2,0.3274537037037037,False,False
p4989,2,p4989_s0003,p4989_s0004,2,1,0.0004861111111111111,False,False
p4989,3,p4989_s0004,p4989_s0005,1,2,0.6004861111111112,False,False
p4989,4,p4989_s0005,p4989_s0006,2,4,0.0017708333333333332,False,False
p4989,5,p4989_s0006,p4989_s0007,4,2,0.0023032407407407407,False,False
p4989,6,p4989_s0007,p4989_s0008,2,4,0.23778935185185185,False,False
p4989,7,p4989_s0008,p4989_s0009,4,2,0.0006018518518518519,False,False
p4989,8,p4989_s0009,p4989_s0010,2,1,0.03674768518518518,False,False
p4989,9,p4989_s0010,p4989_s0011,1,1,0.24806712962962962,False,False
p4989,10,p4989_s0011,p4989_s0012,1,1,0.7810416666666666,False,False
p4989,11,p4989_s0012,p4989_s0013,1,1,0.12822916666666667,False,False
p4989,12,p4989_s0013,p4989_s0014,1,4,19.698113425925925,False,False
p499,0,p499_s0001,p499_s0002,0,4,0.9908912037037036,True,False
p4990,0,p4990_s0001,p4990_s0002,0,1,0.0862962962962963,False,False
p4990,1,p4990_s0002,p4990_s0003,1,2,0.24335648148148148,False,False
p4990,2,p4990_s0003,p4990_s0004,2,1,0.3508912037037037,False,False
p4990,3,p4990_s0004,p4990_s0005,1,1,0.42465277777777777,False,False
p4990,4,p4990_s0005,p4990_s0006,1,1,0.7021180555555555,False,False
p4990,5,p4990_s0006,p4990_s0007,1,1,0.07157407407407407,False,False
p4990,6,p4990_s0007,p4990_s0008,1,1,0.24872685185185187,False,False
p4990,7,p4990_s0008,p4990_s0009,1,1,0.10626157407407408,False,False
p4990,8,p4990_s0009,p4990_s0010,1,1,0.65625,False,False
p4990,9,p4990_s0010,p4990_s0011,1,1,0.006516203703703704,False,False
p4990,10,p4990_s0011,p4990_s0012,1,2,3.947013888888889,False,False
p4990,11,p4990_s0012,p4990_s0013,2,1,1.5130324074074073,False,False
p4990,12,p4990_s0013,p4990_s0014,1,2,0.04204861111111111,False,False
p4990,13,p4990_s0014,p4990_s0015,2,1,0.3090162037037037,False,False
p4990,14,p4990_s0015,p4990_s0016,1,2,0.13392361111111112,False,False
p4990,15,p4990_s0016,p4990_s0017,2,1,0.37753472222222223,False,False
p4990,16,p4990_s0017,p4990_s0018,1,1,0.2431712962962963,False,False
p4990,17,p4990_s0018,p4990_s0019,1,2,0.2501388888888889,False,False
p4990,18,p4990_s0019,p4990_s0020,2,1,0.30190972222222223,False,False
p4990,19,p4990_s0020,p4990_s0021,1,1,0.0418287037037037,False,False
p4990,20,p4990_s0021,p4990_s0022,1,2,0.03958333333333333,False,False
p4990,21,p4990_s0022,p4990_s0023,2,2,0.030578703703703705,False,False
p4990,22,p4990_s0023,p4990_s0024,2,1,0.25685185185185183,False,False
p4990,23,p4990_s0024,p4990_s0025,1,2,0.07090277777777777,False,False
p4990,24,p4990_s0025,p4990_s0026,2,2,0.015729166666666666,False,False
p4990,25,p4990_s0026,p4990_s0027,2,1,0.7868287037037037,False,False
p4990,26,p4990_s0027,p4990_s0028,1,2,0.1268402777777778,False,False
p4990,27,p4990_s0028,p4990_s0029,2,1,0.39717592592592593,False,False
p4990,28,p4990_s0029,p4990_s0030,1,1,0.05049768518518519,False,False
p4990,29,p4990_s0030,p4990_s0031,1,2,0.5151736111111112,False,False
p4990,30,p4990_s0031,p4990_s0032,2,2,0.10738425925925926,False,False
p4990,31,p4990_s0032,p4990_s0033,2,1,0.6249305555555555,False,False
p4990,32,p4990_s0033,p4990_s0034,1,2,0.15266203703703704,False,False
p4990,33,p4990_s0034,p4990_s0035,2,2,0.3106712962962963,False,False
p4990,34,p4990_s0035,p4990_s0036,2,2,0.1489814814814815,False,False
p4990,35,p4990_s0036,p4990_s0037,2,1,0.2782523148148148,False,False
p4990,36,p4990_s0037,p4990_s0038,1,2,0.447037037037037,False,False
p4990,37,p4990_s0038,p4990_s0039,2,2,0.7050578703703704,False,False
p4990,38,p4990_s0039,p4990_s0040,2,1,0.31537037037037036,False,False
p4990,39,p4990_s0040,p4990_s0041,1,1,0.41998842592592595,False,False
p4990,40,p4990_s0041,p4990_s0042,1,2,0.02693287037037037,False,False
p4990,41,p4990_s0042,p4990_s0043,2,2,0.1442013888888889,False,False
p4990,42,p4990_s0043,p4990_s0044,2,2,0.056666666666666664,False,False
p4990,43,p4990_s0044,p4990_s0045,2,2,0.3420023148148148,False,False
p4990,44,p4990_s0045,p4990_s0046,2,1,0.03920138888888889,False,False
p4990,45,p4990_s0046,p4990_s0047,1,2,1.6236921296296296,False,False
p4990,46,p4990_s0047,p4990_s0048,2,1,0.3937037037037037,False,False
p4990,47,p4990_s0048,p4990_s0049,1,2,0.8522569444444444,False,False
p4990,48,p4990_s0049,p4990_s0050,2,2,0.6596296296296297,False,False
p4990,49,p4990_s0050,p4990_s0051,2,2,1.5736921296296296,False,False
p4990,50,p4990_s0051,p4990_s0052,2,2,0.22408564814814816,False,False
p4990,51,p4990_s0052,p4990_s0053,2,2,11.628310185185185,False,False
p4990,52,p4990_s0053,p4990_s0054,2,2,41.12667824074074,False,False
p4990,53,p4990_s0054,p4990_s0055,2,2,1.4498032407407409,False,False
p4990,54,p4990_s0055,p4990_s0056,2,2,17.791099537037038,False,False
p4990,55,p4990_s0056,p4990_s0057,2,1,0.27993055555555557,False,False
p4990,56,p4990_s0057,p4990_s0058,1,2,0.26212962962962966,False,False
p4990,57,p4990_s0058,p4990_s0059,2,2,0.8189467592592593,False,False
p4990,58,p4990_s0059,p4990_s0060,2,2,0.16234953703703703,False,False
p4990,59,p4990_s0060,p4990_s0061,2,2,0.42216435185185186,False,False
p4990,60,p4990_s0061,p4990_s0062,2,1,16.509328703703705,False,False
p4990,61,p4990_s0062,p4990_s0063,1,4,50.457511574074076,False,False
p4991,0,p4991_s0001,p4991_s0002,0,2,1.8209953703703703,True,False
p4991,1,p4991_s0002,p4991_s0003,2,1,1.4852314814814815,True,False
p4991,2,p4991_s0003,p4991_s0004,1,1,1.2325347222222223,True,False
p4991,3,p4991_s0004,p4991_s0005,1,1,0.14083333333333334,True,False
p4991,4,p4991_s0005,p4991_s0006,1,1,3.0198263888888888,True,False
p4991,5,p4991_s0006,p4991_s0007,1,2,0.00034722222222222224,False,False
p4991,6,p4991_s0007,p4991_s0008,2,1,0.3813888888888889,False,False
p4991,7,p4991_s0008,p4991_s0009,1,1,0.9976273148148148,False,False
p4991,8,p4991_s0009,p4991_s0010,1,2,0.1637037037037037,False,False
p4992,0,p4992_s0001,p4992_s0002,0,2,0.035787037037037034,False,False
p4992,1,p4992_s0002,p4992_s0003,2,1,0.00018518518518518518,False,False
p4992,2,p4992_s0003,p4992_s0004,1,2,0.48561342592592593,False,False
p4993,0,p4993_s0001,p4993_s0002,0,1,0.9810763888888889,False,False
p4993,1,p4993_s0002,p4993_s0003,1,1,0.13974537037037038,False,False
p4993,2,p4993_s0003,p4993_s0004,1,1,0.4718981481481481,False,False
p4993,3,p4993_s0004,p4993_s0005,1,4,0.3647685185185185,False,False
p4993,4,p4993_s0005,p4993_s0006,4,1,0.00798611111111111,False,False
p4993,5,p4993_s0006,p4993_s0007,1,1,0.4401851851851852,False,False
p4993,6,p4993_s0007,p4993_s0008,1,1,0.402025462962963,False,False
p4993,7,p4993_s0008,p4993_s0009,1,1,0.7341898148148148,False,False
p4993,8,p4993_s0009,p4993_s0010,1,1,0.1558912037037037,False,False
p4993,9,p4993_s0010,p4993_s0011,1,1,0.43166666666666664,False,False
p4993,10,p4993_s0011,p4993_s0012,1,1,1.0913657407407407,False,False
p4993,11,p4993_s0012,p4993_s0013,1,2,3.8825925925925926,False,False
p4993,12,p4993_s0013,p4993_s0014,2,1,3.0097222222222224,False,False
p4993,13,p4993_s0014,p4993_s0015,1,1,0.7205555555555555,False,False
p4993,14,p4993_s0015,p4993_s0016,1,1,134.88450231481482,False,False
p4994,0,p4994_s0001,p4994_s0002,0,2,133.06868055555555,False,False
p4995,0,p4995_s0001,p4995_s0002,0,1,0.14006944444444444,False,False
p4995,1,p4995_s0002,p4995_s0003,1,3,1.8359953703703704,False,False
p4995,2,p4995_s0003,p4995_s0004,3,3,3.598877314814815,False,False
p4995,3,p4995_s0004,p4995_s0005,3,1,0.6062152777777777,False,False
p4995,4,p4995_s0005,p4995_s0006,1,3,0.7298611111111111,False,False
p4995,5,p4995_s0006,p4995_s0007,3,1,0.973738425925926,False,False
p4995,6,p4995_s0007,p4995_s0008,1,3,0.39175925925925925,False,False
p4995,7,p4995_s0008,p4995_s0009,3,2,0.16960648148148147,False,False
p4995,8,p4995_s0009,p4995_s0010,2,1,0.30105324074074075,False,False
p4995,9,p4995_s0010,p4995_s0011,1,1,0.9091666666666667,False,False
p4995,10,p4995_s0011,p4995_s0012,1,2,0.9672453703703704,False,False
p4995,11,p4995_s0012,p4995_s0013,2,1,2.8405439814814817,False,False
p4995,12,p4995_s0013,p4995_s0014,1,1,2.7814467592592593,False,False
p4995,13,p4995_s0014,p4995_s0015,1,1,0.08570601851851851,False,False
p4995,14,p4995_s0015,p4995_s0016,1,1,4.7065625,False,False
p4995,15,p4995_s0016,p4995_s0017,1,1,191.1774537037037,False,False
p4995,16,p4995_s0017,p4995_s0018,1,1,0.4861111111111111,False,False
p4996,0,p4996_s0001,p4996_s0002,3,2,5.045729166666667,False,False
p4996,1,p4996_s0002,p4996_s0003,2,2,0.19268518518518518,False,False
p4996,2,p4996_s0003,p4996_s0004,2,1,0.18091435185185184,False,False
p4996,3,p4996_s0004,p4996_s0005,1,2,1.6780208333333333,False,False
p4996,4,p4996_s0005,p4996_s0006,2,4,0.08356481481481481,False,False
p4996,5,p4996_s0006,p4996_s0007,4,1,28.37877314814815,False,False
p4996,6,p4996_s0007,p4996_s0008,1,2,4.01693287037037,False,False
p4996,7,p4996_s0008,p4996_s0009,2,1,29.511979166666666,False,False
p4996,8,p4996_s0009,p4996_s0010,1,2,1.9717013888888888,False,False
p4996,9,p4996_s0010,p4996_s0011,2,1,0.9798148148148148,False,False
p4996,10,p4996_s0011,p4996_s0012,1,2,1.0677199074074073,False,False
p4996,11,p4996_s0012,p4996_s0013,2,1,0.2434375,False,False
p4996,12,p4996_s0013,p4996_s0014,1,1,0.34476851851851853,False,False
p4996,13,p4996_s0014,p4996_s0015,1,1,0.9017939814814815,False,False
p4996,14,p4996_s0015,p4996_s0016,1,2,0.898425925925926,False,False
p4996,15,p4996_s0016,p4996_s0017,2,2,0.3383333333333333,False,False
p4996,16,p4996_s0017,p4996_s0018,2,2,0.05603009259259259,False,False
p4996,17,p4996_s0018,p4996_s0019,2,4,1.5951041666666668,False,False
p4997,0,p4997_s0001,p4997_s0002,0,1,0.10665509259259259,True,False
p4997,1,p4997_s0002,p4997_s0003,1,1,0.8120717592592592,True,False
p4997,2,p4997_s0003,p4997_s0004,1,1,0.9544907407407407,True,False
p4997,3,p4997_s0004,p4997_s0005,1,2,0.07616898148148148,True,False
p4997,4,p4997_s0005,p4997_s0006,2,1,0.8625,True,False
p4997,5,p4997_s0006,p4997_s0007,1,1,6.954826388888889,True,False
p4997,6,p4997_s0007,p4997_s0008,1,2,2.984675925925926,False,False
p4997,7,p4997_s0008,p4997_s0009,2,2,0.9793518518518518,False,False
p4997,8,p4997_s0009,p4997_s0010,2,1,0.09378472222222223,False,False
p4997,9,p4997_s0010,p4997_s0011,1,1,0.8444907407407407,False,False
p4997,10,p4997_s0011,p4997_s0012,1,2,0.0857175925925926,False,False
p4997,11,p4997_s0012,p4997_s0013,2,1,0.8761226851851852,False,False
p4997,12,p4997_s0013,p4997_s0014,1,1,0.9538310185185185,False,False
p4997,13,p4997_s0014,p4997_s0015,1,2,0.032650462962962964,False,False
p4997,14,p4997_s0015,p4997_s0016,2,3,0.02696759259259259,False,False
p4997,15,p4997_s0016,p4997_s0017,3,1,0.8457407407407408,False,False
p4997,16,p4997_s0017,p4997_s0018,1,2,0.07158564814814815,False,False
p4997,17,p4997_s0018,p4997_s0019,2,2,0.8286574074074075,False,False
p4997,18,p4997_s0019,p4997_s0020,2,3,0.09449074074074074,False,False
p4997,19,p4997_s0020,p4997_s0021,3,1,0.8497106481481481,False,False
p4997,20,p4997_s0021,p4997_s0022,1,2,0.0888425925925926,False,False
p4997,21,p4997_s0022,p4997_s0023,2,1,0.8387268518518518,False,False
p4997,22,p4997_s0023,p4997_s0024,1,1,0.10736111111111112,False,False
p4997,23,p4997_s0024,p4997_s0025,1,1,0.8377893518518519,False,False
p4997,24,p4997_s0025,p4997_s0026,1,2,0.09133101851851852,False,False
p4997,25,p4997_s0026,p4997_s0027,2,2,0.839375,False,False
p4997,26,p4997_s0027,p4997_s0028,2,1,0.9588194444444444,False,False
p4997,27,p4997_s0028,p4997_s0029,1,2,0.9972800925925925,False,False
p4997,28,p4997_s0029,p4997_s0030,2,2,0.5956481481481481,False,False
p4997,29,p4997_s0030,p4997_s0031,2,2,0.4242592592592593,False,False
p4997,30,p4997_s0031,p4997_s0032,2,2,0.9125231481481482,False,False
p4997,31,p4997_s0032,p4997_s0033,2,2,5.948206018518518,False,False
p4997,32,p4997_s0033,p4997_s0034,2,2,0.09222222222222222,False,False
p4997,33,p4997_s0034,p4997_s0035,2,1,0.8539467592592592,False,False
p4997,34,p4997_s0035,p4997_s0036,1,1,0.9612847222222223,False,False
p4997,35,p4997_s0036,p4997_s0037,1,2,0.01915509259259259,False,False
p4997,36,p4997_s0037,p4997_s0038,2,1,0.945925925925926,False,False
p4997,37,p4997_s0038,p4997_s0039,1,2,0.9814583333333333,False,False
p4997,38,p4997_s0039,p4997_s0040,2,1,0.9593287037037037,False,False
p4997,39,p4997_s0040,p4997_s0041,1,2,1.0130208333333333,False,False
p4997,40,p4997_s0041,p4997_s0042,2,2,0.9447800925925925,False,False
p4997,41,p4997_s0042,p4997_s0043,2,2,0.1140625,False,False
p4997,42,p4997_s0043,p4997_s0044,2,2,0.8561689814814815,False,False
p4997,43,p4997_s0044,p4997_s0045,2,2,0.973599537037037,False,False
p4997,44,p4997_s0045,p4997_s0046,2,2,0.09373842592592592,False,False
p4997,45,p4997_s0046,p4997_s0047,2,3,0.8508101851851851,False,False
p4997,46,p4997_s0047,p4997_s0048,3,2,0.14431712962962964,False,False
p4997,47,p4997_s0048,p4997_s0049,2,2,0.8240972222222223,False,False
p4997,48,p4997_s0049,p4997_s0050,2,2,0.02101851851851852,False,False
p4997,49,p4997_s0050,p4997_s0051,2,2,0.09086805555555555,False,False
p4997,50,p4997_s0051,p4997_s0052,2,2,0.9229976851851852,False,False
p4997,51,p4997_s0052,p4997_s0053,2,2,0.018333333333333333,False,False
p4997,52,p4997_s0053,p4997_s0054,2,2,0.8138078703703704,False,False
p4997,53,p4997_s0054,p4997_s0055,2,2,0.04560185185185185,False,False
p4997,54,p4997_s0055,p4997_s0056,2,1,0.027835648148148148,False,False
p4997,55,p4997_s0056,p4997_s0057,1,2,0.025844907407407407,False,False
p4997,56,p4997_s0057,p4997_s0058,2,2,0.8496643518518519,False,False
p4997,57,p4997_s0058,p4997_s0059,2,2,0.0508912037037037,False,False
p4997,58,p4997_s0059,p4997_s0060,2,2,0.10065972222222222,False,False
p4997,59,p4997_s0060,p4997_s0061,2,2,0.8697337962962963,False,False
p4997,60,p4997_s0061,p4997_s0062,2,2,0.10172453703703704,False,False
p4997,61,p4997_s0062,p4997_s0063,2,2,0.852025462962963,False,False
p4997,62,p4997_s0063,p4997_s0064,2,2,0.1013425925925926,False,False
p4998,0,p4998_s0001,p4998_s0002,3,1,1.6962962962962962,False,False
p4998,1,p4998_s0002,p4998_s0003,1,2,0.24331018518518518,False,False
p4998,2,p4998_s0003,p4998_s0004,2,2,0.008530092592592593,False,False
p4998,3,p4998_s0004,p4998_s0005,2,4,0.7006712962962963,False,False
p4998,4,p4998_s0005,p4998_s0006,4,1,0.1307060185185185,False,False
p4998,5,p4998_s0006,p4998_s0007,1,2,3.1620138888888887,False,False
p4998,6,p4998_s0007,p4998_s0008,2,2,3.8303125,False,False
p4998,7,p4998_s0008,p4998_s0009,2,1,7.676851851851852,False,False
p4998,8,p4998_s0009,p4998_s0010,1,2,0.13842592592592592,False,False
p4998,9,p4998_s0010,p4998_s0011,2,2,0.24758101851851852,False,False
p4998,10,p4998_s0011,p4998_s0012,2,2,0.8320717592592592,False,False
p4998,11,p4998_s0012,p4998_s0013,2,2,3.9763888888888888,False,False
p4998,12,p4998_s0013,p4998_s0014,2,1,8.886574074074074,False,False
p4998,13,p4998_s0014,p4998_s0015,1,1,5.879004629629629,False,False
p4998,14,p4998_s0015,p4998_s0016,1,2,0.3338888888888889,False,False
p4998,15,p4998_s0016,p4998_s0017,2,1,0.9362847222222223,False,False
p4998,16,p4998_s0017,p4998_s0018,1,1,5.807465277777778,False,False
p4998,17,p4998_s0018,p4998_s0019,1,4,17.01494212962963,False,False
p4998,18,p4998_s0019,p4998_s0020,4,4,7.849490740740741,False,False
p4998,19,p4998_s0020,p4998_s0021,4,4,28.371643518518518,False,False
p5,0,p5_s0001,p5_s0002,0,1,1.9575347222222221,True,False
p5,1,p5_s0002,p5_s0003,1,1,2.0204166666666667,True,False
p5,2,p5_s0003,p5_s0004,1,1,0.9651967592592593,True,False
p5,3,p5_s0004,p5_s0005,1,2,4.812754629629629,True,False
p5,4,p5_s0005,p5_s0006,2,1,1.9764814814814815,False,False
p5,5,p5_s0006,p5_s0007,1,2,2.0869097222222224,False,False
p5,6,p5_s0007,p5_s0008,2,2,2.014247685185185,False,False
p5,7,p5_s0008,p5_s0009,2,2,6.030960648148148,False,False
p50,0,p50_s0001,p50_s0002,0,1,0.5419791666666667,False,False
p50,1,p50_s0002,p50_s0003,1,1,32.88552083333333,False,False
p50,2,p50_s0003,p50_s0004,1,1,39.87677083333333,False,False
p50,3,p50_s0004,p50_s0005,1,1,16.921574074074073,False,False
p50,4,p50_s0005,p50_s0006,1,1,0.7344791666666667,False,False
p50,5,p50_s0006,p50_s0007,1,1,2.6152430555555557,False,False
p50,6,p50_s0007,p50_s0008,1,2,8.12574074074074,False,False
p50,7,p50_s0008,p50_s0009,2,1,15.905740740740741,False,False
p50,8,p50_s0009,p50_s0010,1,1,24.71521990740741,False,False
p50,9,p50_s0010,p50_s0011,1,2,15.007615740740741,False,False
p50,10,p50_s0011,p50_s0012,2,4,2.6866550925925927,False,False
p50,11,p50_s0012,p50_s0013,4,4,0.00015046296296296297,True,False
p500,0,p500_s0001,p500_s0002,0,1,14.186597222222222,False,False
p500,1,p500_s0002,p500_s0003,1,2,2.4986574074074075,False,False
p500,2,p500_s0003,p500_s0004,2,1,0.5134722222222222,False,False
p500,3,p500_s0004,p500_s0005,1,1,11.836469907407407,False,False
p500,4,p500_s0005,p500_s0006,1,1,1.765648148148148,False,False
p500,5,p500_s0006,p500_s0007,1,4,43.589953703703706,False,False
p500,6,p500_s0007,p500_s0008,4,2,3.4030439814814817,False,False
p500,7,p500_s0008,p500_s0009,2,3,66.14680555555556,False,False
p500,8,p500_s0009,p500_s0010,3,1,11.582604166666666,True,False
p500,9,p500_s0010,p500_s0011,1,1,9.381608796296296,False,False
p500,10,p500_s0011,p500_s0012,1,2,5.972511574074074,False,False
p500,11,p500_s0012,p500_s0013,2,1,0.7927662037037037,False,False
p500,12,p500_s0013,p500_s0014,1,2,0.9282407407407407,False,False
p5000,0,p5000_s0001,p5000_s0002,0,1,0.36018518518518516,True,False
p5000,1,p5000_s0002,p5000_s0003,1,1,0.15997685185185184,True,False
p5000,2,p5000_s0003,p5000_s0004,1,1,0.8354976851851852,True,False
p5000,3,p5000_s0004,p5000_s0005,1,1,0.05753472222222222,False,False
p5000,4,p5000_s0005,p5000_s0006,1,1,0.7676388888888889,False,False
